i think you need to be in the hospital .	我想你需要醫院的醫院 。
well , one thing that's not supposed to happen under the law is , you're not supposed to be arrested and jailed simply because you can't afford to pay .	一件事是 , 不是法律的 , 不論是 , 不論你不確定的 , 因為你可以說 , 因為你可以賺錢 , 因為你可以賺錢 。
but stuff did feel like it could have been taken 30 or 40 years ago , like it was locked in the cold war era and hadn't necessarily progressed .	但 , 有些東西就像在四年前 , 大概有四年前 , 像戰爭的戰爭 , 像是戰爭的戰爭 。
and honestly , that's kind of what women have been doing for this last century: despite having very , very little political power , we have made enormous progress .	雖然 , 尤其是 , 一個世紀的女性 , 即使我們在一個世紀的政治 , 我們有很大的力量 , 我們有很大的力量 。
i stand here thinking and wondering about all the different ways that we might even manufacture a near win in this room , how your lives might play this out , because i think on some gut level we do know this .	我站在想 , 所有不同的方式來 , 即使我們在這個房間 , 即使你生活在這個房間 , 因為我們會想 , 因為我們能做 。
researchers have shown that simply jotting down your thoughts and worries before a stressful event can help to download them from mind make them less likely to pop up in the moment .	研究者的研究顯示 , 即使你認為你可以想像一下 , 即使他們能幫助他們 , 即使他們能幫助他們 , 即使他們更好 。
so it is our job , it is our obligation , it is our duty to speak truth to power , to be the domino , not just when it's difficult especially when it's difficult .	所以 , 我們的工作是 , 我們的工作是 , 我們的 , 我們的意思是 , 即使它說 , 很困難 , 尤其是困難的 , 尤其是困難 。
so on this side , you've got a number you've done it lots of times , so you get it accurately which is the average number of tosses until headtailtail .	所以 , 在這邊 , 你已經有一些數字的數字 , 所以你會做很多時間 , 直到 , 直到 , 直到 , 直到 , 直到 。
now by 2010 , as well , popular design magazines were also beginning to take a closer look at cities like detroit , and devoting whole issues to " fixing the city . "	在2020年 , 例如 , 綠色設計師 , 設計了一開始 , 例如 「 城市 」 的城市 , 和 「 公民 」 的城市 。
for example , even in organizations where equal percentages of women and men state that they have had access to a mentor , men's mentors are more likely to be in senior positions .	例如 , 例如 , 例如 , 女性的國家 , 他們有有機會 , 他們有更多的女性 , 像女性 , 更有機會 。
businesses this one company has raised the if the ideal figures are even five percent true , this one company is raising the gnp of the country much more than the aid the country receives .	商業公司有一家公司的公司 , 即使這個公司有五%的公司 , 一家公司的公司 , 更加入國家的國家 。
and i found myself in conversation after conversation with classmates and colleagues , professors , friends , even relatives , beginning to question my own role and my own aspirations .	我發現我的談話 , 和談談談談談談談話 , 即使我的朋友開始 , 即使自己開始挑戰 , 即使自己開始挑戰 。
and he hated it so much , but he loved me , and after he died , i laid in bed with aaron and i put my hands underneath him and i felt his warmth .	他對我來說 , 太多 , 但他愛了 , 他愛了 , 他和我 , 我和他的手臂 , 我覺得他感到害怕 , 我覺得他感到害怕 。
today , our team has grown , and we are using the hasini effect to develop combination therapies that will effectively target tumor growth and metastases .	今天 , 我們的團隊有成長 , 我們必須成長 , 我們必須發展發展發展 , 能夠發展發展的效率 , 更有效率 , 會成長成長 。
and i realize: because the chinese ingratiated themselves with a small ruling class here in the united states , who stole all of that money and all of that wealth for themselves .	我相信 , 因為 , 因為 , 因為 , 因為在美國 , 和美國 , 和美國、美國、美國、美國、美國、美國 , 所有人的錢 。
so as you said , you came the first time , got on the ground , went to the government command center , started to have some meetings with people , and they weren't very receptive .	如如你說 , 第一次 , 第一次 , 你就開始了政府 , 一開始 , 他們開始和其他國家 , 他們開始有一些人 。
and that space is like the personal computer in 1976 , like the apples with the other companies are fighting , and we will see in a few years , there will be the apple of this kind of market come out .	這是197年的電腦 , 像197年 , 像其他公司 , 像其他公司的公司 , 我們會看到了很多公司 , 我們會看到這個公司 。
and scientists like joanne webster have shown that if toxo gets into a rat or a mouse , it turns the rodent into a catseeking missile .	科學家們 , 例如 , 我們有用電池 , 將它放放到一塊 , 直到一間 , 結果變成一塊石油 。
we can't help but hold our breath when we watch a diver somersaulting into the water , or when a vaulter is twisting in the air , the ground fast approaching .	我們可以幫助我們 , 但如果我們能幫助我們在水中 , 當我們在水中 , 在水中 , 或水中 , 像是空氣的速度 , 更快 , 更快 。
the hurricanes georges and mitch had ripped through the caribbean and central america , leaving 30 , 000 dead and two and a half million homeless .	美國工程師 , 工業和汽車工工工廠和美國 , 大約三千年 , 大約三千年 , 一千千千萬人 , 一千千千萬人 , 沒有家 。
and it's these fascinating objects , but also horrifying objects , each with their own history , that i use to make my ephemeral , environmental artworks .	這是這些物體的物體 , 但同時 , 同時 , 每個物體 , 我也能用自己的歷史 , 我的歷史上 , 讓藝術家可以用藝術 。
there was a time when simple infections were deadly , but now , thanks to the wide availability of antibiotics , this is merely a relic of the past .	很簡單時 , 很簡單 , 很簡單 , 很簡單 , 很簡單的能力是 , 即使我在過去幾年內 , 其實是過去的 。
we , nsa , have not done a good job of that , and i think that's part of the reason that this has been so revelational and so sensational in the media .	我們沒有做 , 不論 , 沒有工作 , 不論 , 我認為這一部分的原因是 , 所以 , 所以 , 所以 , 所以 , 我們已經在媒體中做 。
amar inamdar: brilliant , right ? that was martin , and he has a really wonderful turn of phrase , and what a sense of vision that he captures .	阿拉斯:阿拉拉斯:阿拉斯 , 很棒 , 他真的很棒 , 他真的很棒的感覺 , 他真的很棒的感覺 。
one other thing i want to quickly mention is that many of the scaffolds we make are porous , and they have to be , because you want blood vessels to grow in there .	另一件事 , 我想要很快的確是 , 許多我們必須更快 , 因為 , 因為 , 因為他們必須成長 , 因為 , 因為你必須成長 , 因為你必須成長 。
they've even collected 9 , 000 placentas from some of the births , which are now pickled in plastic buckets in a secure storage warehouse .	他們甚至在2000000個地方 , 即使有一千公尺 , 這裡有一千公尺的公尺 。
armstrong . then tenzing [and] hillary , in everest , like that muruganantham is the first man wore a sanitary pad across the globe .	舉例來說 , 接著 , 阿拉拉拉拉拉斯 , 最喜歡的第一位 , 最初的第一位 , 第一位是最棒的 。
james managed it , finally , just a few years ago , by adding some genes that make it impossible for the malaria parasite to survive inside the mosquito .	希臘 , 最後 , 最後幾年前 , 最後幾年前 , 最後 , 即使它的基因組成 , 即使它的基因組成 。
most of those people would tell you that selling sex is degrading ; that no one would ever choose to do it ; that it's dangerous ; women get abused and killed .	大部分人會告訴各位 , 大部分人會說 , 不論是女性 , 不論是女性 , 它會被殺死 , 被殺死 。
we see the same pattern now with these tags we're seeing a similar pattern for swordfishes , manta rays , tunas , a real threedimensional play .	我們看到這些圖片 , 如同我們看到這些圖片 , 例如 , 我們看到了三種形狀 , 三分之一 , 三分之三角 。
these are all very different examples of people who drew upon their platforms and resources in academia , tech and media , to actively express their allyship .	這些都是不同的例子 , 每個人都很不同 , 包括他們的資源和資源 , 包括當地的資源 , 和社交交媒體 , 同時 , 通常是他們的媒體 。
as i carried his body in my hands to lay it in the ground in june of last year , i realized i had paid a profound price for amplifying my voice .	當我在他的身體中 , 我的手臂 , 我發現 , 我發現 , 我發現 , 我發現 , 我發現了一塊的聲音 , 我發現了我的聲音 。
and that question , off this right here , is really fun for me because , like the intro , i teach kids because of my inexperience i teach the kids that are the most remedial , all right ?	問題 , 這問題是 , 這真的很有趣 , 因為我在教堂中 , 我的老師 , 因為我的老師是最好的 , 我的老師是最好的 。
they became even larger , storing energy , investing in their young , spreading across the globe , feasting on fishes , keeping what had always worked , and biding their time .	即使更大 , 更大的能源 , 投資了年輕的能源 , 投資者 , 即使得得多久 , 即使他們一起工作 。
a second patient to that same clinic , a trucker , drove three days with a raging infection , only coming to see me after he had delivered his merchandise .	第二個病人 , 同樣的病人 , 一天花三天 , 三天 , 只有三天 , 他只看到了三天 , 只有三天 。
this highranking organ is made up of lobules that each contains smaller cells called follicles , which store the hormones the thyroid sends out into your blood .	這是最高的體體體 , 每一小的細胞叫做 「 小細胞細胞 」 的細胞 , 稱為血液的血管 , 把你的血液送送送到血液中 。
but then one could interact with that and show plate tectonics or global warming issues , or migrations all of the things that we're concerned with today .	但 , 一個互動 , 可以和全球的互動 , 或全球暖化 , 或全球問題 , 或現今 , 我們都能和全球的互動 。
and these intermediaries perform all the business and transaction logic of every kind of commerce , from authentication , identification of people , through to clearing , settling and record keeping .	這些交交交交交交交交交交交交交交交交交交通 , 每次 , 每次 , 我把所有人組成成 , 讓人們被告知 。
helium's a gas ; there're a lot of reasons why helium's good , it's a tiny molecule , it's inert , it doesn't give you narcosis .	他是一塊 , 那裡有許多原因 , 有很多原因 , 不好的原因是 , 它是很好的 , 你不需要的 。
the immediate world as we know it , indeed the totality of all the living space encompassed by the continents themselves , all of that represents only 1% of the biosphere .	世界各地 , 我們知道 , 世界各地的空間 , 每個空間的空間中 , 每一顆星的空間 , 不僅僅僅是2%的生物 , 只有2% 。
they've known , partly because i've encouraged them to realize it , that countries depend enormously on their reputations in order to survive and prosper in the world .	他們知道 , 一部分是 , 因為我有一部分 , 因為 , 即使他們對國家的國家 , 即使他們在世界各個國家中 , 讓世界各個國家 。
so late last year in november last year there was a series of well blowouts in albania , like the well blowout in the gulf of mexico , but not quite as big .	所以 , 過去幾年 , 最後 , 一年一年 , 美國 , 例如亞亞亞亞 , 亞亞亞亞亞 , 比亞亞 , 比亞亞 , 不是大大的 。
they plumb the depths down to 600 meters , in temperatures to one degree centigrade , and this is why you see them on the surface it's so cold down there .	他們在400英尺下下下降 , 大約400英尺 , 一百分之中 , 為何後 , 你看到了為什麼 , 你看到它們的圖 。
and it's a symbolic number for us , because in the 1970s , doctors and physiologists did their math , and predicted that the human body would not be able to go below 100 meters .	它是1970年的數字 , 因為1970年 , 醫生在1970年內 , 醫生和醫生 , 醫生可以預測它們的基因 , 來預測 , 而不是數百分之一 。
and , according to jesus , the word comes forth , " you must love yourself , you must love the lord your god with all your heart , mind and soul , and your neighbor as yourself . "	舉例來說 , 一個名字 , 一個字 , 你必須愛你 , 你必須愛你 , 你必須愛你的心臟、你的心臟、你的心臟、你的心臟、愛 。 」
now , i defy you to come up with any other physical activity and please don't say golf something that's actually hard where geriatrics are performing as well as they did as teenagers .	現在 , 請各位來 , 我和其他互動 , 不管你說 , 我不說 , 實際上 , 實際上 , 他們會說 , 他們會說 , 他們是很困難的 。
well , what i concluded from reviewing all these cases is that it is important that this happens only when death is instant and in a dramatic way and in the right position for copulation .	嗯 , 我把這些案子從這些案例如 , 每次 , 每次 , 只發生了 , 死亡率 , 即使死於戰爭 。
the interrogator had me sit at a table six days a week and had me writing down about my journey , my work , over and over until i wrote down the confession that they wanted to hear .	數週 , 一週 , 四天 , 四天 , 四天 , 直到我的旅程 , 直到 , 直到 , 直到 , 直到 , 直到 。
these institutions go by other names as well , like " shelters , " " safe houses , " " children's homes , " " children's villages , " even " boarding schools . "	在其他名字中 , 由其他名名名名名叫 「 安全 」 、 「 、 「 家庭 」 、 「 、 「 或 「 甚至 」 甚至在學校裡 , 甚至在學校裡 。 " 甚至在學校裡 。 」
as a result , 18th century fabric factory workers were often poisoned , and women in green dresses reportedly collapsed from exposure to arsenic on their skin .	例如 , 18世紀 , 美國工程師們常常常常常常被告告知 , 包括綠色的報告 。
he got traded a couple of times , he ended up in the minors for most of his career , and he actually ended up in management . he ended up as a general manager of the oakland a's .	他花了幾次 , 最後 , 最後 , 最後 , 最後 , 最後 , 最後 , 最後 , 最後 , 最後 , 最後 , 最後 , 他是一場 。
but as i watch the mushrooms grow and digest my body , i imagine the infinity mushroom as a symbol of a new way of thinking about death and the relationship between my body and the environment .	但當我看著血液中 , 我的身體成長 , 我想像了我的身體 , 想像一下 , 我想像了一種新的環境 , 想像力和身體之間的關係 。
now , the internet uses an algorithm to regulate the flow of data that's very similar to the one that the harvester ants are using to regulate the flow of foragers .	網路上 , 網路使用了一組的資料 , 可以用這些資料 , 非常相同的資料 , 非常相同的資料是 , 用用的 。
but a second way to crack the code is to develop some technology , an interface to do twoway communication , and that's what we've been trying to do in the bahamas and in real time .	第二個方法 , 讓科技開發了一些技術 , 開發了兩種科技 , 要解決兩種技術 , 而我們正在做的事 , 試著做什麼 。
and beyond a more accurate representation of human life , including women considers the quotidian experiences of the almost 3 . 8 billion people identified as female on this planet .	更有更有更多的生態 , 在人類之間 , 女性的經驗中 , 幾乎有3億人體驗的經驗 , 幾乎是3億人的經驗 。
now , i've just talked a lot about waste clearance , but i haven't been very specific about the kinds of waste that the brain needs to be clearing during sleep in order to stay healthy .	現在 , 我剛剛剛談很多 , 但我已經很清楚 , 我已經很清楚 , 但 , 大腦已經很明顯 , 大腦需要睡眠睡眠的睡眠 。
most moms cooked like mine: a piece of broiled meat , a quickly made salad with bottled dressing , canned soup , canned fruit salad .	最棒的 , 最棒的 , 最快 , 讓我很快 , 把我帶著 , 拿著 , 所以 , 可以用 。
so for argument's sake , let's say that the virus is moving at exponential speed and the exponent is somewhere between 2 . 2 and 5 . 7 .	舉例來說 , 假如 , 咱們說 , 我們說的是 , 一路線線 , 大約2.2.2.2.2.2.2.2.2.2.2.
while the mentats are bastions of logic and reason , their results are not mere calculations , but rather , streams of constantly shifting possibilities .	雖然 , 科技的原因是 , 他們的原因是 , 結果 , 結果不論是 , 但它們的 , 不論是 , 但不論的 。
you really believe that if there are democratic elections in egypt now , that a government could emerge that espouses some of the values you've spoken about so inspiringly ?	你真的相信 , 如果在政府中有限制 , 政府可以認同一個政府 , 可能有價值價值的價值觀點 , 所以你可以解決一些價值的價值 ?
it mentioned leopards and ringtailed coatis and poison dart frogs and boa constrictors and then coleoptera , which turn out to be beetles .	它會議員 , 和阿拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉拉 , 最後 , 最後 , 結果是 , 結果 , 結果 。
and the answer is quite simple: the chinese define these facilities as chemical facilities , not pharmaceutical facilities , so they don't audit them .	答案是 , 很簡單的 , 例如 , 即使這些社區的成本 , 不論 , 不論他們不論 , 不論他們 , 不論他們 , 不論他們 。
we've created a presumption that if you're a patient at that hospital with an elevated bmi , the four walls of the doctor's office probably aren't going to give you everything you need to be healthy .	我們創造了一套病人 , 如果你創造了四個病人的病人 , 四個醫生 , 大約四個醫生 , 你可能有四個醫生 , 或許你必須給你 。
hydrogen atoms smash together to form helium , accompanied by a great release of energy , strong enough to counteract the shrinking force of the gravity .	神經元的基因組合合在一起 , 一組合在一起 , 一個非常大的能量 , 讓太陽能更強大的能量 , 更強烈的力量 。
max vision was one of the best penetration testers working out of santa clara , california in the late 90s for private companies and voluntarily for the fbi .	阿富汗是最好的研究者 , 最好的研究者 , 最好的研究者 , 在1970年代的公司中 , 加入了90年代的公司 。
ca: so every sale of virgin plastic contributes money to a fund that is used to basically transition the industry and start to pay for things like cleanup and other pieces .	克:每次 , 每個人都都能用錢 , 基本上 , 基本上 , 基本上 , 基本上 , 基本上 , 基本上 , 用其他東西 , 來做 。
so enter a group of out dykes , young women who love the old music that once spread across that region from macedonia to bosnia , from serbia to slovenia .	所以 , 一群的群群 , 年輕人 , 年輕的音樂家 , 年輕的音樂家 , 來自亞亞亞亞 , 來自亞亞亞亞 , 來自亞亞亞亞亞亞 。
so at whatever point in history , a oneyearold and a 20yearold are said to share the same value system , to want the same things at work , to have the same stereotypes working for and against them .	所以 , 無論在歷史上 , 一個歷史上 , 一個問題是 , 其中一個價值觀點 , 說 , 要同同意 , 和同事 , 一起合作 , 和同同事 。
so what we do is we take pictures of people in this case , collegeage people and we use software to age them and show these people what they'll look like when they're 60 , 70 , 80 years old .	所以 , 我們做的是 , 我們要用這個案例如 , 人們使用這些案例 , 所以 , 人們會用這些年來看看這些人 , 看看他們在70年代 , 他們會看到這些人 , 像1970年的例子 , 例如今年 。
and these recipes vary from person to person to person in ways that cause the proteins to vary from person to person in their precise sequence and in how much each cell type makes of each protein .	這些人從人從人從人從人身上的影響 , 導致人們的影響 , 讓每個人的病患有多少人 , 讓每個人更有多的細胞 , 如何讓每個人更加入 。
so okay , after all of this ice , we know that it was much more than just pouring buckets of ice water over your head , and i really would like to leave you with a couple of things that i'd like you to remember .	嗯 , 所有我都知道 , 我們都知道 , 我們知道 , 我們的水水 , 我會把水放在水裡 , 我會放了一些東西 , 我會記得 , 我會記得 , 我記得 , 我記得你會記得 , 我記得 , 我記得 。
the story goes that our collaborator , who is a worldfamous dermatologist , one of the three best , apparently , looked at this mole and said , " this is not skin cancer . "	故事中 , 我們的一個故事是 , 一個世界各個學家 , 一個最好的基因學家 , 一個最好的研究 , 說: 「 嗯 , 嗯 , 嗯 , 嗯 , 不是 。 」
and when i say we , i mean project h , but more specifically , i mean myself and my partner , matthew miller , who's an architect and a sort of macgyvertype builder .	當我說 , 我說 , 意思是 , 我的意思是 , 我的意思是 , 我的意思是 , 我的一部分是 , 建築師、建築、建築、建築、建築、建築、建築、建築、建築、建築、設計 。
and even though , through his peripheral vision , he can see that he's in this lab space , he should be able to see that he's not actually on the street , but he feels like he's there with those people .	雖然 , 即使他在實驗室裡 , 他可以看到這個空間 , 他能看到這個空間 , 他不能看到這些街道 , 但他不能和街上 。
with our friends in the center for cellular construction and the help of the national science foundation , we are using stentor to sense the presence of contamination in food and water , which i think is really cool .	在我們的朋友中 , 我們的朋友 , 幫助我們 , 幫助我們國家 , 我們發現了國家的社會 , 我們發現 , 我們發現食物和水平衡的影響 。
so , when i started riverside school 10 years ago it became a lab , a lab to prototype and refine a design process that could consciously infect the mind with the " i can " bug .	所以 , 當我開始學校 , 我開始了10年前 , 它變成一個實驗室 , 一個實驗室 , 創造了一步的過程 , 創造了一步 。 " 設計 " 的過程 。 」
what this shows is that when faced with some global challenges , policy makers are able to act collectively , with urgency , and run the risks of unconventional policies like money printing .	這張圖是 , 當全球挑戰時 , 全球挑戰的挑戰是 , 讓全球的影響 , 可以和風險 , 更有效的風險 , 更有效 。
the second goal , for those of us who have mastered the first goal call it spiritual fulfillment , call it financial success , you can call it any number of different things .	第二個 , 舉例來說 , 第一個是第一位 , 首先 , 首先 , 首先 , 你稱之為 「 不論 」 的數字 , 可能是不同 。
naturally great fundraisers love people , they can and will talk to anyone , they can find common ground with anyone , they're your friends that talk to people in the elevator or at the grocery store .	自然很棒 , 愛人、愛人 , 他們可以說 , 他們可以說 , 他們可以跟你說 , 或你談的朋友 , 或你說 , 或你會說 。
and today , i'd like to share with you three lessons i learned so far from this philosophy of water three lessons that i believe have helped me find greater fulfillment in almost everything that i do .	今天 , 我和各位分享三種 , 我學到了三種 , 我從水中學到了三種 , 我相信我有三種的水 , 我相信我已經找到了 。
this understanding this understanding informed the thinking behind the dream defenders' " freedom papers , " a radical political vision for the future of florida that talked about people over profits .	了解這個技術 , 以來了解這個夢想 , 為 「 自由 」 、 「 政治人 」 的社群 , 以來談談 , 人們談談談 , 以來談談 。
i was watching the birth attendants , and i realized i was witnessing in them an extreme form of this very struggle , which is how people improve in the face of complexity or don't .	我在看 , 我看了很棒的 , 我發現它們是非常複雜的 , 我發現它們是非常複雜的 , 不可怕的 , 不論是 , 或複雜的 。
they’ve been read as survivors of the apocalypse , an aging couple , two impotent friends , and even as personifications of freud’s ego and id .	他們在閱讀者中讀了幾位 , 一名朋友 , 一個朋友 , 即使兩人的朋友 , 甚至有兩人的朋友 , 即使我更加入 。
and one of my biggest surprises as a traveler has been to find that often it's exactly the people who have most enabled us to get anywhere who are intent on going nowhere .	我最大的最大的最大的最大的旅程 , 常常常常常常見 , 大部分的人都可以找到任何人 , 那些人的 。
and i remember when i was 12 years old , and i started playing timpani and percussion , and my teacher said , " well , how are we going to do this ? you know , music is about listening . "	我記得當我12歲時 , 我開始玩家 , 我開始玩樂 , 我開始說: 「 我的老師 , 我會說: 「 我會說: 「 音樂是音樂 。 」
so in selecting targets of 450 parts per million and selecting two degrees at the climate negotiations , what we have done is we've made an ethical choice .	所以 , 第五千英尺 , 大約四千萬個組成 , 兩千個氣候選項 , 我們有兩千個選擇 , 我們必須做什麼選擇 。
we developed this system for use in stroke rehabilitation , but i think there are a lot of applications , like maybe dance training or all sorts of sports training as well .	我們開發了這個系統的系統 , 開發了很多系統 , 但我認為 , 我有許多技術 , 或許 , 或許 , 或許 , 或許 , 或許我們在訓練 。
it's a solid metal at room temperature , but it melts at a paltry 30 degrees celcius , 85 degrees fahrenheit .	一間間間間間間間間房間 , 但它是三分析 , 三分之三分 , 大約三分之十五分之八分 。
it's like all of our pharmaceutical chemistry is a pole operator in wichita , kansas who is tinkering with about 10 or 15 telephone lines .	它就像我們所有的物理學家 , 如同理工工工工工廠 , 一百分之十十五位 , 以十五分之十十五分之一 , 或十五個線線 。
it's not as big as some of the other platforms , but the people of influence use it to set the agenda , and it's just hard to imagine a more important role in the world than to . . .	它並不是一個大型的另一種 , 但人們不用 , 但人們可以用這個年齡 , 人們能想像它 , 更重要的是 , 即使世界更重要 。
and my final thought is that we , of course , by conserving wheat , rice , potatoes , and the other crops , we may , quite simply , end up saving ourselves .	我的定義是 , 我們的想法 , 當然 , 當然 , 當然 , 即使我們所謂的 , 另一種 , 我們可能可能是 , 即使自己 , 即使自己更好 。
but this is primarily from other animals or from sea ice , and these are the sounds with which they've evolved , and these are sounds that are vital to their very survival .	但 , 這是其他動物的動物 , 或其他動物 , 這些聲音是聲音的聲音 , 聽覺 , 這些聲音是聲音的聲音 , 牠們的聲音 。
so we are trying different types of energy now , alternative energy , but it proved quite difficult to find something that's as convenient and as costeffective as oil , gas and coal .	所以 , 我們現在在不同的能源中 , 即使它很困難 , 但它是非常困難的 , 我們發現 , 很困難 , 即使得更有效 , 更有效 。
the nationwide ban on the production and sale of alcohol in the united states came on the heels of a similar ban in russia that started as a wartime measure during world war i .	在美國 , 在美國的產品中 , 在美國 , 在美國 , 他在美國 , 他在美國 , 他的其他地方 , 他開始在戰爭中 , 我開始測量了世界的戰爭 。
sharpening their claws on nearby surfaces kept them conditioned and ready , helped stretch their back and leg muscles , and relieve some stress , too .	光線上 , 牠們在地面上 , 直到地面上 , 讀它們 , 來幫助他們 , 再再再再再回來 。
this graph shows happiness on the vertical axis , and you can see that bar there representing how happy people are when they're focused on the present , when they're not mindwandering .	這張圖圖圖圖顯示 , 以色列列列列列列列列列列列列列時 , 當他們所謂的概念時 , 當他們在心中 , 當他們腦中 , 沒有注意 。
" defining moment in american history , i don't think there's one ; you can't say hiroshima , that's a big one i can't think of any one moment i would say is a defining moment .	" 美國歷史上 , 我不認為 , 我不認為 , 我不能說 , 一個很大的時刻 , 我可以說 , 我可以說 , 我會說 , 我會說 , 我會說 , 我會說 。
each of the planes can turn on a dime and instantly transfer any amount of its fuel to any of the others in midair without slowing down , provided they're next to each other .	每個植物的植物可以轉換 , 每次都可以轉換 , 每次的水 , 每次 , 每次 , 不停下來 , 每次 , 每次 , 每次 。
st: this is a lookahead point for your adaptive cruise control , so it helps us understand how to regulate velocity based on how far the cars in front of you are .	克:這張圖片 , 看看你可以控制你的控制 , 所以 , 所以 , 使我們了解它如何幫助你如何了解 , 要如何運作 。
the settlement is remarkably well organized , with administrative buildings , officers’ quarters , and even schools , as cossacks prize literacy .	法律是法律師 , 和公共組織組織組織 , 和公共組織組織 , 即使公公公公公室 , 甚至在學校中 , 即使公開 。
the areal density of a modern hard drive is about 600 gigabits per square inch , 300 million times greater than that of ibm's first hard drive from 1957 .	在1900年內 , 很困難的動作是7000萬人 , 一千倍 , 比190倍 , 比我來說 , 比195倍 。
actually , those action video game players have many other advantages in terms of attention , and one aspect of attention which is also improved for the better is our ability to track objects around in the world .	事實上 , 這些玩遊戲有許多遊戲的遊戲遊戲 , 也有機會的注意力 , 也是我們所注意的力量 , 同時也更好的力量 , 同時也更好 。
but in assuming this responsibility and going about it as you have , you have become a bridge between an older and traditional society and the one that you are now creating at the paper .	但在這個過程中 , 即使你會改變它 , 你就變成了 , 你就變成了一名社會和社會和社會之間的創意 , 而你有創意 。
those prisons were eventually shut down , but only through the campaigning of religious groups and human rights advocates , like amnesty international .	那些人工業甚至甚至被捕捉 , 但只有一群群群群群群群群群群群群群群群群群群群群 , 像人際關係 , 例如同性交交交交交 。
so , dr . love bases his argument on studies showing that when you boost people's oxytocin , this increases their trust , empathy and cooperation .	所以 , 愛他的愛滋病 , 愛滋病顯示了 , 人們發現 , 人們會影響這些人 , 人們的影響 , 增加 , 增加了它們 。
so a team dinner , where different generations are gathering and don't share the same assumptions of phone etiquette: whoever looks at their phone first foots the bill .	一個團隊 , 不同的團隊 , 不同代代價 , 不同 , 不論他們的手機 , 不論他們的手機:他們看他們的手機 , 來看看它們的電話 。
a group of divinity students at the princeton theological seminary were told that they were going to give a practice sermon and they were each given a sermon topic .	一群學生的一群學生 , 一群學生告訴他們 , 他們會告訴他們 , 他們會給他們 , 他們會給每個人 , 他們會給每個人 。
there are really serious calamities staring us in the eye that we're in the same kind of denial about that we were about terrorism , and what could've happened on september 11 .	在我們所謂的小星系中 , 我們的眼睛 , 相同 , 相同 , 我們的同意見 , 我們會發生什麼事 , 會發生在20年後 , 我們會發生什麼事 。
now we don't know that there's life then , but we could say , " well at least i'm going to have to take a look very precisely at this chemical and see where it comes from . "	現在 , 我們不知道有生命的生命 , 但是我們能說: 「 至少 , 至少 , 至少我要看這一點 , 非常興奮 , 再看這個過程 。 」
if you think that right now , you've come to work and it's the middle of the martian night and there's light streaming in from the windows that's going to be confusing as well .	如果你認為 , 嗯 , 你現在就開始工作 , 你就在夜夜間 , 天空中有光光的光線 , 光是光的 。
but then if you actually look at a lot of his economic policies , like health care reform , which is about private health care accounts , that's not security , that's risk .	但 , 如果你看很多經濟經濟的經濟 , 像是健康、健康、健康、健康、健康、健康、健康、健康、健康、健康、健康、健康、健康的風險 。
he then has a way to put the germ plasm into the embryo of a chicken egg so that that chicken will have , basically , the gonads of a falcon .	然後他有一種方法來把 「 轉化化化化化化化化 」 來 , 所以 , 基本上 , 基本上 , 基本上 , 基本上 , 基本上 , 基本上 , 基本上 , 基本上 , 基本上 , 基本上 。
it's 1876 , it's in boston , and this is alexander graham bell who was working with thomas watson on the invention of the telephone .	187年 , 186年 , 它是阿拉拉斯 , 阿拉拉拉斯 , 阿拉拉拉拉拉拉拉斯的發明 , 發明了這張圖片 。
and it's really hard to figure out how to get your missile so that it will land right on top of moscow if you don't know where the submarine is in the middle of the pacific ocean .	這真的真的很困難 , 要知道你要知道你會在海底上 , 如果你不知道在海底下 , 你不知道在海中間間間間間間間的海洋 。
but the more we address it as a practical concern , the sooner we can resolve it , and the more time we have to resolve it , paradoxically .	但 , 我們更加速 , 即使它更加速 , 所以 , 我們能更加速 , 所以 , 我們能更加速 , 更加速 , 更加速 。
one of the organizers of the olympic ceremony , of the opening ceremony , called me and said that i had been selected to be one of the flagbearers .	一個體系列的物物體 , 一個叫做 「 開放 」 的組織 , 叫做 " 我的 " 叫做 " 一名叫 " 一名 " 一名 " 一名叫 "
for when you think of what sousa romanticized in the young people together , singing the songs of the day , of the old songs , you should recognize what your kids are doing right now .	如你認為 , 年輕人在同事中 , 和年輕人一起合作 , 所以 , 所以 , 所以你應該要做什麼 , 所以你應該要做什麼 , 所以你要做什麼 。
there's a big family , there's a very beautiful tree , and i make these pictures with this very large , extremely cumbersome , very awkward technical plate film camera .	有一個大家 , 有很大的家人 , 有很棒的家人 , 讓這很大的圖像很大的圖像 , 很大的圖片 , 很棒的照片 。
and it explains , for example , why carriers of sickle cell anemia are more common among some african and asian populations or those with ancestry from these tropical regions .	例如 , 例如 , 例如 , 例如 , 例如 , 例如非洲 , 或非洲 , 或非洲的人口和其他國家 。
and it's very interesting to see that the highestranking american city , honolulu , number 28 , is followed by kind of the usual suspects of seattle and boston and all walkable cities .	很有趣的是 , 最有趣的是 , 最有趣的 , 美國的國家 , 大約24個國家 , 和我們所見的觀點 , 都很有趣 。
the negative externality of uber cars becoming more productive is taxi drivers seeing the value of their licenses drop by as much as 30 percent in new york , for example .	電廠的生產力的效率 , 更加速的產品 , 使他們看到更多的價值 , 讓他們看到了三%的價值 , 例如紐約 , 例如紐約 , 例如紐約 , 例如紐約 , 例如紐約 。
