i think you need to be in the hospital .	我覺得你需要在醫院 。
the negative externality of uber cars becoming more productive is taxi drivers seeing the value of their licenses drop by as much as 30 percent in new york , for example .	聯合國汽車的負面性是比較有生產力的 , 就是稅人看到他們的執行車的價值 , 超過30% , 例如 , 在紐約 , 超過30%的價格 。
and as she whispered , she said , " michael , your cousin donnell was murdered last night , on halloween , at a house party in stockton . "	她寫著 , 她說: 「 麥可 , 你的皮膚捐贈會在昨晚被殺害 , 在夏威夷 , 在奧克頓的房子裡 。 」
maybe all of reality , even its abstract concepts , like time , shape , color and number are false , all just deceptions concocted by an evil genius !	也許所有現實 , 即使它抽象的概念 , 比如時間、形狀、顏色和數字是平的 , 只是被邪惡的天才所組成的 。
and a few years after i left , i went back , and the chairman of the burn department was very excited to see me said , " dan , i have a fantastic new treatment for you . "	幾年後 , 我離開了 , 我回去了 , 燃燒公寓的椅子很興奮 , 看到我說: 「 丹 , 我有很棒的新治療 。 」
it is possible that 20 , 50 , 100 years from now , we will look back now at depression and ptsd the way we look back at tuberculosis sanitoriums as a thing of the past .	可能是2050年 , 50年後 , 我們會回頭看憂鬱症和ptsd , 我們回頭看直到最後的衛生衛生衛生衛生系統 , 作為過去的事物 。
instead , it's running a pattern recognition algorithm through 129 , 450 past cases , hunting for similarities between those cases and the particular lesion in question .	相反地 , 它在129年的演算法中運作 , 450個案例 , 四十五個案例 , 在這些案件和特定的差異之間 。
i started looking into the stands and i spotted a little white flag with lettering done in black spray paint , that read: " silvio , your family and all of san pedro are here . "	我開始研究站出來 , 我把一小塊白色的旗子放在黑色的畫中 , 那個閱讀: 「 石油、你的家人 , 所有衛生部門都在這裡 。 」
there's a lot of colorful , fluffy hope in this , and there's also some creepy , threatening idea of viruses maybe becoming an invasive species in your body .	有很多有色的、幸運的希望 , 也有一些瘋狂、威脅感染的想法 , 可能成為你身體中的巨大物種 。
not infinite concentration of wealth , but the higher the gap between r and g , the higher the level of inequality of wealth towards which society tends to converge .	不論是財富的集中 , 但r和g之間的差距較高 , 財富的財富平等程度較高 , 社會傾向於貧窮 。
so now we have the leading digit of 3 or greater counting the zeroes , a 2 counting the 1s , and two 1s – one to count the 2s and another to count the leading digit .	現在 , 我們有3或更大的數位數 , 計算0 , 1 , 2.1 , 1 , 要數2.1 , 來計算2和另一個數字 。
now there is much to gain and benefit from this massive analysis of personal information , or big data , but there are also complex tradeoffs that come from giving away our privacy .	現在 , 這裡有許多來自個人資訊的利益 , 或是大數據 , 但也有複雜的貿易 , 來自於提供我們的隱私 。
100 years later in kalaupapa , we now have the technology to sequence leprosy bacteria in real time , using mobile genome sequencers , remote access to the internet and cloud computation .	一百年後 , 我們現在有技術來分析細菌 , 在真實時期 , 使用分子基因組序列 , 藉由網路和雲端計算機 , 使用行動基因組序列 , 使用分子基因組序列 , 藉由網路和雲端計算 。
it has a kind of a grammar . i know what i'm going to do with it , and i can start to describe it , so i can describe it very simply . i can describe it in my arms , right ?	它有一種魅力 。 我知道我要做什麼 , 我可以開始描述它 , 所以我可以很簡單地描述它 。 我可以描述它 。 我可以描述它 , 對吧 ?
so i'm going to first introduce you to the mimosa , not the drink , but the mimosa pudica , and this is a plant that's found in central america and south america , and it has behaviors .	所以 , 我要先介紹各位 , 不是喝酒 , 而是麥迪卡卡 , 這是在中美和南美的植物 , 它有行為 。
and those dreams , those words , they took me on a journey , a journey of discovery , through school , through university , to do a phd and finally to become a professional astronomer .	而這些夢想 , 那些字 , 他們帶我去旅程 , 旅程 , 一趟旅程 , 透過大學 , 通過大學 , 去做一個博士學位 , 終於成為一個專業天文學家 。
and so we're going to first start by injecting these gold particles into this mouse , and we're going to see right here at the very left there that image at the bottom is the image that shows where the gold particles are .	首先我們將這些黃金粒子注射到這個博物館 , 我們將看到的 , 在底部的圖片 , 圖片是左邊的圖片 。
we keep them safe and sound and fed and watered , and then we want to be sure they go to the right schools , that they're in the right classes at the right schools , and that they get the right grades in the right classes in the right schools .	我們讓他們保持安全、發聲和水 , 然後我們想確保他們去對的學校 , 他們在正確的學校 , 他們在正確的學校 , 他們在正確的學校得到正確的畢業生 。
another chance encounter is when i went to a place i just was with some friends , and we drove randomly to a different place , and we ended up in this nontourist location , a beautiful village , pristine .	另外一個機會見到我剛去的地方 , 和一些朋友一起開車 , 我們隨機駕駛到不同的地方 , 最後我們在這個非原始主義者的位置 , 一個美麗的村莊 , 一個美麗的村莊 。
but i have to tell you , i have my youngest granddaughter , when she turned seven last year , said to her mother , my daughter , " so what's the big deal about grandma maddie being secretary of state ?	但我必須告訴各位 , 我有最年輕的祖母 , 當她七歲時 , 她變成了她的母親時 , 我的女兒說: 「 所以 , 我的女兒 , 所以 , 什麼是關於祖母的大問題 ?
and i went to her with great enthusiasm , and i told her about how much we had learned about infrastructure , the city , the efficiency of the city , the architecture , the five materials that made the city .	我和她一起去了她 , 我告訴她 , 我們學到了多少關於基礎建設、城市、城市、城市的效率、城市的效率、城市的效率、城市、建築的五個材料 。
now we asked people to predict for us , to tell us how much money they would pay right now to see their current favorite musician perform in concert 10 years from now , and on average , people said they would pay 129 dollars for that ticket .	我們要求人們預測我們 , 告訴我們 , 他們現在付多少錢 , 來看看他們目前最喜歡的音樂家 , 十年後 , 大家說他們會付129美元 。
all of these great fictional characters , all of them who were hurt by their condition , all of them who spawned thousands of other books and other films , all of them were fostered , adopted or orphaned .	所有這些偉大的虛構角色 , 所有人都受傷 , 他們都受傷 , 包括數以千計的書籍和其他電影 , 他們都被騙過、被虐待、被虐待、被虐待 。
using the computer cubicles in my school library , i had them complete a computerized decisionmaking simulation to measure their risktaking behaviors comparable to ones in the real world , like alcohol use , drug use and gambling .	用電腦分子在我的學校圖書館 , 我把電腦化的決策模擬 , 來測量它們的風險 , 來測量他們在真實世界的風險 , 例如酒精使用 , 藥物和閃爍 。
and what the american the most powerful military in the history of mankind was able to muster for his rescue , believe it or not , was literally these heroic two american soldiers went into the shaft . building was shaking .	美國人史上最強大的軍隊 , 能夠為他的救援 , 相信 , 或不信 , 其實這些英雄兩位美國士兵走進沙漠 。
turns out , when you break a bone , your body scavenges calcium from all the bones in your body and from the little sea urchin spine that you happen to have lodged in the joint of your finger .	結果發現 , 當你打破骨頭時 , 你的身體會從你的身體中所有的骨頭 , 從你身體中所有的骨頭和小海龜的脊椎脊椎 , 就會被損失 。
and what we found in emergent phenomena at vastly different scales is that same remarkable characteristic as the fish displayed: that emergence doesn't require someone or something to be in charge .	我們在新興的現象中發現了很多不同尺寸的現象 , 相同的特性 , 如魚類所描述的:肥胖不需要任何人或慈善事 。
well , it's not going to come as any surprise for me to tell you that banks accept dirty money , but they prioritize their profits in other destructive ways too .	嗯 , 這不會讓我感到驚訝 , 告訴你們銀行的價格 , 但他們也把他們的利益帶給其他人 。
the beauty of hydrogen is it can come from so many different sources: it can come from fossil fuels , it can come from any way that you can create electricity , including renewables .	氫氣的美麗是來自許多不同的源頭:它可以來自化石燃料 , 它可以從任何方式產生電力 , 包括再生能源 。
so , the first time i stood on top of the mountain and i looked at the neighborhood , i asked myself , how on earth will i convince all those owners to let me paint on their buildings ?	所以 , 第一次我站在山頂上 , 看著鄰近 , 我問自己 , 我問自己 , 在地球上如何說服所有這些人 , 讓我在他們的建築上畫畫 ?
and although i want to thank the talented people of our company foremost for that and also there's a factor of luck and timing we are absolutely convinced that we did this because of our values .	雖然我想要感謝我們公司的財務人士 , 儘管我們有幸運和估計 , 我們的價值觀是如此 。
she found herself listening to a consultant one day who was trying to help teachers boost the test scores of the kids , so that the school would reach the elite category in percentage of kids passing big tests .	她發現自己有一天傾聽 , 試圖協助老師對孩子的試驗 , 所以學校會達到極大的分數 。
a few months ago the nobel prize in physics was awarded to two teams of astronomers for a discovery that has been hailed as one of the most important astronomical observations ever .	幾個月前 , 物理學的諾貝爾獎勵了兩組天文學家的研究團隊 , 發現 , 發現有史以來最重要的天文觀察之一 。
but over the course of these nine months , i grew frustrated with feeling like we were intervening too far downstream in the lives of our clients that by the time they came to us , they were already in crisis .	但在這些九個月裡 , 我長大 , 像我們介入太遠的感覺 , 像是我們在我們客戶生活的生命中 , 透過他們來到我們 , 他們已經被危機了 。
and kerr not only listened , but he implemented the idea and then afterwards , gave u'ren all the credit actions all consistent with kerr's highly inclusive approach to leadership .	克里斯不僅聽過 , 但他改善了這個想法 , 之後 , 給了美國所有的信任行動 , 都支持著凱斯的高度接觸到領導力 。
a you that returns back to the original innocence of humanity , which loves from the purity of heart , which sees from the eyes of truth , which dreams from the clarity of an untampered mind .	一個你回溯到人類的原始性 , 愛來自心靈的純粹 , 從真相的角度來看 , 夢想從未被人知的角度來看 。
through some basic change , change like improving transparency , change like promoting selfdirection and collaboration , encouraging collaboration , not autocracy , the things like having a resultsfocus .	透過一些基本的改變 , 像是改善透明透明化 , 改變 , 像是促進自動化、合作、鼓勵合作、鼓勵合作、鼓勵合作、鼓勵合作、鼓勵合作、不自動化、不自動化、不自動化、不自動化、不自動化、不自動化、不自動化的東西 。
and the significance of this is difficult to exaggerate , because what it means that from anybody in this room , but particularly patients , you could now generate a bespoke , personalized tissue repair kit .	這種信號的重要性很困難 , 因為在座的任何人 , 但特別是病人 , 你現在可以創造出一個像 , 個人化的組織 。
indeed , people were overenthusiastic in the early 2000s , thinking america could do anything , which led us into some disastrous foreign policy adventures , and now we're back to decline again .	事實上 , 在2000年代早期 , 人們對美國可以做任何事 , 認為美國可以做任何事 , 使我們成為一些災難政策的外向政策 , 現在我們再次重新定義 。
but on the other hand , if those kids are black , they are four times more likely to be removed , they spend longer periods of time in foster care , and it's harder to find them a stable foster placement .	但 , 另一方面 , 如果這些孩子是黑人 , 他們比較可能被移除 , 他們花費時間花費時間在足夠的職涯中 , 且很難找到他們穩定的立場 。
from shakespeare’s plays to modern tv dramas , the unscrupulous schemer for whom the ends always justify the means has become a familiar character type we love to hate .	從莎士比亞的演奏到現代的電視劇中 , 不可思議的廚師 , 為那些終止的廚師 , 總是明白我們所愛的特徵 。
it was , what i would say , compositional complexity , and i felt that if i had to fulfill what i talked about a building for science there had to be some kind of a generating idea , some kind of a generating geometry .	它是 , 我會說 , 傳統複雜性 , 我覺得如果我必須填補我所說的建築物 , 要是科學的建築物 , 一定有一些創造想法 , 某種方式可以產生出幾何圖形 。
if there's one million americans and i really know this who are ready to make phone calls , who are ready to be on email , i am absolutely sure that we can actually change the course of history , literally , for the continent of africa .	如果有一百萬名美國人 , 我真的知道這人準備好打電話 , 誰打電話給電子郵件 , 我非常確定我們能真正改變歷史的過程 , 真的是非洲大陸的 。
mb: we set out a little while ago to try to go deep into the world and the throat of this beatboxer extraordinaire to try to understand how such a vast array of sounds are humanly possible .	mb:在幾年前 , 我們設立了一小段時間 , 試圖深入世界 , 以及這艘船的喉嚨 , 試圖了解這種聲音是多麼可能的 。
an nyu researcher here took little cardboard robots with smiley faces on them , and a motor that just drove them forward and a flag sticking out the back with a desired destination .	這裡有一名聯合研究人員 , 用微笑臉上的微笑臉部機器人 , 一個動作 , 讓它們向前驅 , 將它們帶到後面 , 帶著旗幟的後面 。
the great advantage of an external support , for me , was that i could retain all of my own bits , all of my own endothelium and valves , and not need any anticoagulation therapy .	對我來說 , 偉大的優勢 , 對我來說 , 我可以保持自己所有的細節 , 所有我自己的結尾和評估 , 都不需要任何想像療法 。
carnivorous plants tend to grow in places with highly acidic soil , which is poor in crucial nutrients like nitrogen , phosphorus , and potassium .	帶著大量的植物 , 通常會在很高的科學土壤中生長 , 貧窮的營養 , 像是氮、磷、磷、磷 , 以及污染 。
people were not really better at remembering the pass phrases than these random passwords , and because the pass phrases are longer , they took longer to type and people made more errors while typing them in .	人們不太擅長記住密碼比這些隨機密密密密碼更好 , 因為密碼更長 , 他們花了更長的類型 , 讓人們變得更害怕 。
so that's the dance , but after spending many years sitting in the african bush watching dung beetles on nice hot days , we noticed that there was another behavior associated with the dance behavior .	舞蹈是舞蹈 , 但在非洲花了好幾年的時間 , 看非洲的垃圾桶 , 我們發現還有另一種行為和舞蹈行為有關 。
one is that research shows that once you have all of your material needs taken care of which most of us , all of us , here in this room do research shows that there are very few things in life that can actually elevate your level of happiness .	第一 , 研究顯示 , 一旦你有所有的材料需要照顧我們 , 所有人 , 在這個房間裡 , 研究顯示 , 生命中有很少的東西可以提升你的快樂程度 。
you could fight for your country , you could die for your country , you could serve in your country's civil service , but you didn't really have the information and the knowledge and the ability to help build the stronger society in the way that you do now .	你可以為你的國家奮鬥 , 你可以死去 , 你可以在你的國家服務中存活 , 但你沒有資訊和知識的能力 , 以及你現在所做的更強大社會 。
i was working to transform these internalized responses , to transform the preconceptions that had so shaped my identity when i started using a wheelchair , by creating unexpected images .	我正努力轉變這些內部的回應 , 轉變了有這麼大的概念 , 當我開始使用輪椅時 , 我的身分 , 藉由創造出未預期的影像 。
in order to conserve angular momentum , her angular velocity , the speed of her turn , has to increase , allowing the same amount of stored momentum to carry her through multiple turns .	為了保證憤怒的時刻 , 她的橘色調查 , 轉變的速度 , 必須要增加 , 讓她能增加 , 讓她能透過多個角度來照顧她 。
until biofabrication is better understood , it is clear that , initially at least , more people would be willing to wear novel materials than would be willing to eat novel foods , no matter how delicious .	直到生物製造更好的了解 , 很明顯的是 , 至少 , 更多人願意穿戴新穎的材料 , 比願意吃新鮮的食物還要多 , 不論是多少 。
they aren't designed for snow in winter , for instance , so heavy silicon solar cells cannot be used for light harvesting , but these lightweight solar foils are very well suited .	他們不是為冬天設計的雪橇 , 例如 , 重力的矽晶細胞無法被用來捕捉光 , 但這些光明的太陽化石非常適合 。
i mean , if you look at the relocation program that was approved by the commission , always too little too late , or by the council , too little too late bg: it's already breaking down .	我的意思是 , 如果你仔細看報導的計畫 , 被委員會所申請 , 總是太遲了 , 還是太遲了 , 或者說太遲了 , 太遲了 。
so , having seen this , and having worried about it for eight years , the first thing i do is pick up my phone and ask our marketing and regulatory guys , call aarp , get an appointment right away .	所以 , 大約八年來 , 我開始擔心 , 第一件事就是拿起我的手機 , 問我們的市場和規範傢伙 , 稱之為阿拉伯人 , 拿出一本不對的應用 。
well , what if we go to madison square park , and we imagine it without all the cars , and bicycles instead and large forests , and streams instead of sewers and storm drains ?	嗯 , 如果我們去麥迪遜公園 , 我們想像 , 沒有所有的車 , 軌道 , 大量的森林 , 而蒸發 , 蒸汽 , 而不是賣賣者和風雨 ?
it wasn't that the more religious people the people who remembered more of the commandments cheated less , and the less religious people the people who couldn't remember almost any commandments cheated more .	這不是更宗教的人 , 記住更多的人 , 較少的說法 , 而不信任的人 , 不記得任何商業人 ,
this means that your great , great , great great , great , great with about five million " greats " in there grandmother was probably the same great , great , great , great grandmother with five million " greats " in there as holly up here .	這表示你的偉大、偉大、偉大的、有五百萬個 「 偉大 」 的 「 偉大 」 可能是一樣偉大、偉大、偉大的祖母 , 和五百萬名偉大的祖母 」 一樣 。
and , in english , the word " cheap " has a double meaning , which is really appropriate , because it's cheap , in the pejorative sense , as well as inexpensive .	在英語中 ,  「 便宜 」 的字有雙重的意義 , 這真的很適合 , 因為它很適合 , 因為它是便宜的 , 在同儕的意義上 , 同時也不可思議 。
brazil was starting to urbanize , industrialize , and i knew the politics . i became a little bit radical , i was a member of leftist parties , and i became an activist .	巴西開始都市化 , 工業化 , 我知道政治 。 我變得有點激進 , 我是左派派派派的成員 , 我成為了活動家 。
we call these coastal fishermen and women " smallscale fishers , " but " smallscale " is a misnomer for a fleet comprising over 90 percent of the world's fishermen and women .	我們稱之為 「 海岸漁民 」 和女性 「 小魚 」 , 但 「 小麥 」 是個錯誤的錯誤 , 比世界上有90%的漁業漁業漁民和女性 。
in those visits to the emergency room , i had two cat scans , i had a needle placed in the lower part of my back to collect spinal fluid , i had nearly a dozen blood tests .	在那些緊急的房間裡 , 我有兩隻貓的掃描 , 背後的一部分 , 收集脊髓液液 , 我幾乎有十個血液檢測 。
they also follow in finance a particular strategy , because the weapon of choice in finance is accounting , and there is a recipe for accounting control fraud , and how it occurs .	他們也遵循一個特定的策略 , 因為財務武器的武器是承認的 , 並且有責任來承認控制詐欺詐欺 , 以及如何發生 。
the good news is that nasa has a small , secret contingencyplan division that is looking at this , trying to keep knowledge of orion preserved in the event of such a misfortune .	好消息是 , 美國太空總署有一小小、秘密的分裂 , 試圖保持知識 , 試圖保持知識 , 以這種不舒服的事件 。
dr . daniel levitin: every time you shift your attention from one thing to another , the brain has to engage a neurochemical switch that uses up nutrients in the brain to accomplish that .	大衛.丹尼爾文:每次你把注意力轉移到另一件事 , 大腦必須參與神經化學品 , 用在大腦中 , 來完成營養素 。
you can't see the front of your hand , and the people on the boat , bonnie and my team on the boat they just hear the slapping of the arms , and they know where i am , because there's no visual at all .	你看不到你手的前面 , 船上的人 , 老闆和我的團隊在船上聽到手臂的閃爍 , 他們知道我在哪裡 , 因為完全沒有視覺 。
and then colour in faith was launched at a gallery event that invited an incredible mix of gallerygoers and religious leaders and artists and businesspeople .	接著 , 在信仰中 , 哥倫在一個氣候事件中發佈了一連串很棒的伽利哥哥教授和宗教領導者和企業家 。
after we got home , min gave her mother another present: a pink dooney &amp ; bourke handbag , and a few nights later , her sister was showing off a maroon lesportsac shoulder bag .	在我們回家後 , 我給了她媽媽的另一個禮物:一個粉紅色的石頭研究員 ; 幾晚後 , 她的姐妹們在展現了馬遜運動員 。
so i really think that the network scales and operates a lot better as a ridesharing platform , also because the integration with airtraffic management works a lot better if it's handled centrally .	所以我真的認為網絡的規模和運作得更好 , 同時也因為空氣的管理管理管理管理員有很大的影響力 。
his bedside became a site for those seeking advice and spiritual counsel , and through us , my father was able to speak and uplift , letter by letter , blink by blink .	他的床 , 成為了那些尋求的建議和精神諮詢師的網站 , 透過我們 , 我父親可以說話 , 我的信件 , 由字母組組組成 。
but we got up there , and i had the unique and wonderful scientific opportunity and personal opportunity to get to a place that had never been dived and just get to an island and go , " okay , where are we going to dive ?	但是我們到了那裡 , 我有獨特的科學機會和個人機會 , 來到一個從來沒有過過過世的地方 , 只能走到島嶼 , 走到一個地方 , 「 好吧 , 我們會潛到哪裡 ?
but then he created a second group of the individually most productive chickens you could call them superchickens and he put them together in a superflock , and each generation , he selected only the most productive for breeding .	但他創造了第二組最有生產力的晶片 , 你可以稱之為超級雞 , 他把它們放在一起 , 每一代 , 他選出最有效的雞肉 。
i knew enough , that is , to know that i'd be a tourist in the koran an informed one , an experienced one , even , but still an outsider , an agnostic jew reading someone else's holy book .	我知道 , 要知道我會是肯亞的旅程師 , 一個被告知、經歷過的經驗 , 甚至是外界的猶太人 , 但仍然是外在的猶太人閱讀他人的書 。
developers around the world have come up with an amazing variety of ways to layer useful data on top of the maps , from bus routes and crime statistics to the global progress of avian flu .	世界各地的開發者提出了很棒的各種方法 , 從巴西和犯罪統計數據到全球進步 , 到全球進步 。
well , while we are here , there are many people like me , who would reach a stage in their lives , where they involuntarily give up everything that has happened to them in the past , just so they can say that they're modern and civilized .	雖然我們在這裡 , 有許多人像我一樣的人 , 他們會到他們生活的階段 , 在那裡 , 他們在過去的所有事情都發生在他們身上 , 所以他們可以說他們是現代和文明 。
juveniles are more suggestible and susceptible to social influence , like the intense pressure accusations and suggestions coming from authority figures in interrogations .	法官更有建議 , 讓社會影響力 , 例如強烈的壓力 , 和建議來自權威的數據 , 來建議 。
and so the thought that i started with was how do you do this , still within the boundary of the science we know today no time for science fair , no time for playing around with things or waiting for the magic battery to show up .	所以 , 我開始的想法是你怎麼做 , 仍然在我們現今所知的科學界中 , 沒有時間在科學公平上 , 沒有時間去玩東西 , 或等待魔術電池 。
on the floor , a stylized compass gave the direction to each immigration detention center , accompanied by the distance and the name of the immigration facility .	在地板上 , 一個策略的同情給每個移民中心的方向 , 根據距離和移民的名字 , 以及移民權的名字 。
the last two centuries brought tremendous technological progress , but they also brought the global risks of nuclear war and the possibility of extreme climate change .	最後兩世紀帶來了巨大的科技進展 , 但他們也帶來了核戰的全球風險 , 以及極端氣候變遷的可能性 。
the lasers scan the environment to detect obstacles a car approaching from the front , the back and also any obstacles that run into the roads , any obstacles around the vehicle .	雷射會掃描環境 , 偵測到從前面接觸到的障礙 , 背後的任何障礙 , 都會跑到路邊 , 任何障礙 。
it's the belief that aliens are somehow more advanced than us , more moral than us , and the narratives always are that they're coming here to save us and rescue us from on high .	信念是外星人比我們更加進一步 , 比我們更道德、更道德的道德 , 故事永遠就是他們要來拯救我們 , 拯救我們 , 並拯救我們 , 並拯救我們 。
it is about the radical possibility that we the patients , we the physicians , we the caregivers , we the health care executives and yes , even we the people , that we agree .	關於我們病人的原始可能性 , 我們是醫生 , 我們照護者、照護者、醫療照護者、醫療保健照護人員 , 甚至我們同意 。
it might be easier to visualize them this way , so the gray circles are carbon atoms , the white ones are hydrogen atoms and the red ones are oxygen atoms .	可能比較容易看待它們 , 所以灰質圈是碳原子 , 白色的原子是氫原子 , 紅色的原子和紅色是氧原子 。
because without that , you can't have this kind of place , food that is grown locally and also is part of the landscape , and is not just a zerosum commodity off in some unseen hellhole .	因為沒有這種地方 , 你不能有這種地方 , 食物是當地的食物 , 同時也是地景的一部分 , 而不只是一個零和的移民 , 不只在某些地方 , 沒有任何地方 。
course , like light , it's great to be able to put sound to highlight a clothing rack , or the cornflakes , or the toothpaste , or a talking plaque in a movie theater lobby .	當然 , 光是很棒的 , 可以輕鬆地發聲聲 , 或鞋子 , 或牙齒 , 或牙齒 , 或是在電影劇場中演說頻率 。
now , this tradition has an enormous amount of scholarship and learning , and yared had to study and study and study and study , and one day he was studying under a tree , when three birds came to him .	這傳統有很大量的學者和學習 , 尤其是要研究和研究和研究和研究 , 有一天 , 他在樹下學習 , 三位鳥兒來到他 。
you see , our enemies also use this space the space of mass travel , the internet , satellite broadcasters to be able to get around their poison , which is about destroying our systems and our ways .	各位知道 , 我們的敵人也使用了巨大旅行的空間 , 網際網路 , 衛星廣播者可以繞行他們的毒品 , 來摧毀我們的系統和我們的方式 。
halicin has potent antibacterial activity against almost all antibioticresistant bacterial pathogens , including untreatable panresistant infections .	halin有很大的可能性活動 , 幾乎對抗抗抗抗抗抗生素的抗生素 , 包括不穩定的精神病原體 , 包括不穩定的胰島素 。
and , as a result , it's a very good cue to the detailed shape of the skinpore structure and all of the fine wrinkles that all of us have , the things that actually make us look like real humans .	結果 , 結果是非常好的 , 來說明皮膚結構的形狀 , 以及所有我們所有人都有的脂肪皺皺紋 , 使我們看起來像真的人類 。
synthetic cell technologies will power the next industrial revolution and transform industries and economies in ways that address global sustainability challenges .	合成的細胞技術會將下一個工業革命 , 轉變產業和經濟 , 以解決全球永續性的挑戰的方式來解決全球永續的挑戰 。
i'm going to talk to you about some stuff that's in this book of mine that i hope will resonate with other things you've already heard , and i'll try to make some connections myself , in case you miss them .	我會跟你們談一些關於我在書中所說的一些東西 , 我希望能和你們所聽過的其他東西共鳴 , 我會試著自己做一些連結 , 例如你錯過它們 。
on july 21st , 1969 , buzz aldrin climbed out of apollo 11's lunar module and descended onto the sea of tranquility .	1969年7月21日 , 1969年 , 巴茲堡爬出阿波羅11年的流行模擬 , 並依據悲劇的海底 。
and in the right speaker is going to be the original recording , and the left speaker is going to be the new recording , actually of an instrument just like that one , and i'm going to play them together at the same time .	右邊的演講者將會是原始的記錄 , 左邊的演講者將會是新的紀錄 , 事實上 , 像這樣一個工具一樣 , 我會一起玩它們 。
but equally important was the accompanying evolution of the brain , with its expansion of the visual cortex to process the sharper and more colorful images it was receiving .	但同樣重要的是大腦的演化 , 大腦的擴展 , 視覺皮質的擴展 , 來處理鯊魚和更多顏色的影像 。
now i spoke to one of these carders who we'll call redbrigade although that wasn't even his proper nickname but i promised i wouldn't reveal who he was .	現在我和我們所稱之為 「 紅杉藻 」 的其中一部分 , 雖然不是他的主題 , 但我承諾我不會提到他是誰 。
there's really widespread job dissatisfaction , high rates of depression , and doctors have one of the highest suicide rates of any profession in the united sates .	有很廣泛的職業分佈 , 高度憂鬱症 , 醫生有最高的自殺率 , 美國任何專業專業率最高的自殺率 。
today's regulations and codes were written under the assumption that best practices would remain best practices , with incremental updates forever and ever .	現今的規範和程式被寫在假設中 , 最好的練習會保持最好的練習 , 能永遠保持最好的練習 。
and an especially important challenge that i've had to face is the great shortage of mental health professionals , such as psychiatrists and psychologists , particularly in the developing world .	特別重要的挑戰 , 我必須面對的是心理健康專業的短缺 , 比如精神病學家和心理學家 , 尤其是在開發中國家 。
the nitrogen that is put in fertilizers and the phosphorus goes on the land and drains off into the mississippi river and ends up in the gulf of mexico .	那些被放入肥料的天體 , 磷會在土地上 , 乾淨的河流中 , 最終在墨西哥灣灣的墨西哥灣 。
so these basic concepts of multitasking in time and multitasking in space , i think these are things that are true in our brains as well , but i think the insects are the true masters of this .	所以 , 這些基本的概念在時間和空間中 , 我認為這些都是真實的 , 在我們的大腦中 , 但我認為昆蟲是真實的 , 但我認為昆蟲是真實的 。
and in fact , what we need to do is see that as chapter one , celebrate it , close it , and recognize that we need a chapter two that is all about execution , all about the howto .	事實上 , 我們需要做的是 , 作為查爾特 , 慶祝它 , 靠近它 , 並認出我們需要兩張圖片 , 全都是關於偵測的 , 全部都是關於偵測的 。
he's a financial blogger for reuters , and they're pouring me a glass of red wine and offering me a bath , and i have had thousands of nights like that and like that .	他是救護士的財務部落格 , 他們把我帶給我一杯紅酒 , 給我一杯酒 , 給我一個浴缸 , 我有上千個晚上有這樣的夜 。
i want women to know that your choice to embrace or forego motherhood is not in any way tied to your worthiness or identity as spouses , as adults , or as women . . .	我希望女性知道 , 你的選擇要擁抱或遺忘母親 , 不是任何方式 , 不在任何方式 , 或身份 , 或是身為成年人、成年人、成年人、成年人、或女性 。
of course , there is still glycine and alanine , but in fact , there are these heavy elements , these heavy amino acids , that are being produced because they are valuable to the organism .	當然還有葡萄糖和天然 , 但事實上 , 有這些重力的元素 , 這些重力的胺基酸 , 是因為它們對生物有價值 。
this is a real quote from the uber ceo recently: he says , " once we get rid of the dude in the car " — he means drivers — " uber will be cheaper . "	最近 , 英國執行長的結果是:他說: 「 一旦我們在車子中被丟掉 。 」 他說: 「 嗯 , 他的意思是: 「 uber會比較便宜 。 」
she's a big deal , obviously , but back in '96 , i thought i had never heard of her , and when i checked out her work , i found this sweet little poem , " four in the morning . "	很顯然 , 她是很大的 , 但在1996年 , 我以為我從來沒有聽過她 , 當我檢查她的作品時 , 我發現這隻甜甜蜜的詩 , 早上四個 。 」
the students' emotions that were normally associated with risks , like fear , stress , guilt and nervousness , as well as attention , were high when they were first exposed to the risk simulator .	學生的情緒通常都和風險有關 , 比如恐懼、壓力、罪惡、緊張、緊張、關注 , 和關注的高度 , 當他們第一次對風險模擬者感到很高 。
that attitude of only taking what you need was really what everybody had on the network in those days , and in fact , it wasn't just the people on the network , but it was actually kind of built into the protocols of the internet itself .	這種態度只能讓你真正需要的是 , 在那個時候 , 每個人都在網絡上有多少人 , 事實上 , 不只是網路上的人們 , 而是在網絡上建立在網際網路本身 。
and these stars have compressed down to maybe something like 12 , 15 miles wide , and they are black holes . and they are gobbling up everything around them , including light , which is why we can't see them .	這些恆星被壓縮到可能是12 , 15英里寬寬 , 他們是黑洞 。 他們在周圍的所有東西 , 包括光 , 包括光線 , 這就是為什麼我們不能看見它們 。
in 1994 , when the genocide ended , rwanda's national court system was in shambles: no judges , no lawyers to try hundreds of thousands of genocide cases .	1994年 , 當種族屠殺結束時 , 盧旺達的國家法庭系統就在鯊魚系中:沒有法官 , 沒有律師嘗試數千個性別案例 。
they paddle faster , and faster , and faster , until they're going so fast that they literally lift up out of the water , and they're standing upright , sort of paddling the top of the water .	牠們跑得更快 , 更快 , 直到牠們很快地從水中爬出來 , 牠們很快地從水中爬出來 , 牠們就站出來 , 直到牠們的頂端 。
